candidate_id,job_req_id,application_date,current_stage,technical_score,source
CAND_00676,REQ_AI_001,2025-06-17,Applied,4.246990925653316,Referral
CAND_00677,REQ_AI_001,2025-06-19,Applied,68.46261942649663,Career Site
CAND_00678,REQ_AI_001,2026-01-28,Applied,90.27055104453562,Career Site
CAND_00679,REQ_AI_001,2025-10-10,Screening,83.72630071385088,Career Site
CAND_00680,REQ_MFG_003,2025-05-02,Offer,12.736947344788108,Agency
CAND_00681,REQ_MFG_003,2025-07-13,Applied,12.627113710773186,Referral
CAND_00682,REQ_BOT_002,2025-01-05,Screening,81.34344823242641,LinkedIn
CAND_00683,REQ_MFG_003,2025-01-29,Screening,92.4254274603116,LinkedIn
CAND_00684,REQ_AI_001,2025-06-14,Hired,46.066982983348915,Referral
CAND_00685,REQ_BOT_002,2025-12-05,Applied,48.82101084898314,Agency
CAND_00686,REQ_BOT_002,2025-05-16,Screening,31.82620413857259,LinkedIn
CAND_00687,REQ_BOT_002,2025-12-31,Applied,89.4265118256414,Referral
CAND_00688,REQ_AI_001,2025-11-17,Onsite,64.4902905292356,LinkedIn
CAND_00689,REQ_MFG_003,2025-12-08,Screening,28.82515771673685,Career Site
CAND_00690,REQ_AI_001,2025-05-25,Applied,29.878287105425162,LinkedIn
CAND_00691,REQ_BOT_002,2025-11-23,Screening,89.12000730636024,Agency
CAND_00692,REQ_AI_001,2025-08-05,Technical Assessment,1.3634023905821469,Referral
CAND_00693,REQ_AI_001,2025-10-28,Applied,32.27265727266384,Agency
CAND_00694,REQ_MFG_003,2025-05-12,Onsite,55.43566812163691,Referral
CAND_00695,REQ_MFG_003,2025-10-19,Applied,48.82101084898314,Career Site
CAND_00696,REQ_BOT_002,2025-03-11,Screening,9.20987541995898,Referral
CAND_00697,REQ_AI_001,2025-09-09,Screening,81.527633109056,LinkedIn
CAND_00698,REQ_AI_001,2025-10-02,Technical Assessment,89.44043886485072,LinkedIn
CAND_00699,REQ_MFG_003,2025-12-30,Applied,48.82101084898314,Career Site
CAND_00700,REQ_AI_001,2025-07-01,Onsite,89.87878897373477,Referral
CAND_00701,REQ_AI_001,2025-06-16,Technical Assessment,55.31119710583715,Career Site
CAND_00702,REQ_AI_001,2025-04-01,Screening,81.22581209903419,LinkedIn
CAND_00703,REQ_MFG_003,2025-07-21,Technical Assessment,38.404263839110044,Agency
CAND_00704,REQ_BOT_002,2025-12-12,Technical Assessment,66.62678614790384,Career Site
CAND_00705,REQ_BOT_002,2025-01-19,Applied,98.88355313891644,Agency
CAND_00706,REQ_AI_001,2025-02-08,Applied,22.572772383912742,Agency
CAND_00707,REQ_BOT_002,2025-05-06,Offer,38.98997462910806,Referral
CAND_00708,REQ_MFG_003,2025-06-22,Applied,48.00473773100856,Career Site
CAND_00709,REQ_MFG_003,2025-05-21,Technical Assessment,13.801548702005173,Agency
CAND_00710,REQ_BOT_002,2025-08-30,Hired,48.82101084898314,Agency
CAND_00711,REQ_BOT_002,2025-08-08,Applied,82.97228663216244,Referral
CAND_00712,REQ_AI_001,2025-05-06,Screening,97.67943728275861,Referral
CAND_00713,REQ_BOT_002,2025-02-27,Screening,40.47250638296587,LinkedIn
CAND_00714,REQ_AI_001,2025-05-28,Screening,8.764983619465328,Agency
CAND_00715,REQ_AI_001,2025-11-13,Applied,6.581176069057648,LinkedIn
CAND_00716,REQ_MFG_003,2026-01-18,Applied,89.13182063602987,Agency
CAND_00717,REQ_MFG_003,2025-12-27,Screening,46.381424972767995,LinkedIn
CAND_00718,REQ_MFG_003,2025-01-01,Technical Assessment,32.00273165623919,Referral
CAND_00719,REQ_MFG_003,2026-01-22,Technical Assessment,47.646127123939955,Career Site
CAND_00720,REQ_BOT_002,2025-12-14,Screening,31.830409469234734,Referral
CAND_00721,REQ_MFG_003,2025-07-09,Applied,48.903577530762,LinkedIn
CAND_00722,REQ_BOT_002,2025-07-10,Screening,85.95563969179368,LinkedIn
CAND_00723,REQ_MFG_003,2026-01-04,Applied,59.23013710620957,Career Site
CAND_00724,REQ_BOT_002,2025-11-08,Offer,69.46537728101754,Agency
CAND_00725,REQ_AI_001,2025-04-27,Technical Assessment,36.46706762343366,LinkedIn
CAND_00726,REQ_BOT_002,2025-05-14,Technical Assessment,73.85058785105187,LinkedIn
CAND_00727,REQ_BOT_002,2025-02-27,Offer,66.66170848793723,LinkedIn
CAND_00728,REQ_MFG_003,2025-02-13,Applied,11.956199775205645,Career Site
CAND_00729,REQ_BOT_002,2025-06-22,Technical Assessment,57.26428531155846,Referral
CAND_00730,REQ_AI_001,2025-06-09,Applied,25.6743496309758,LinkedIn
CAND_00731,REQ_AI_001,2025-06-22,Offer,80.40956696335928,Career Site
CAND_00732,REQ_MFG_003,2025-11-13,Applied,42.59377084669394,LinkedIn
CAND_00733,REQ_AI_001,2025-10-30,Technical Assessment,99.46841651964871,Agency
CAND_00734,REQ_BOT_002,2025-05-29,Onsite,48.82101084898314,Career Site
CAND_00735,REQ_AI_001,2025-03-21,Applied,78.03478627401586,LinkedIn
CAND_00736,REQ_MFG_003,2026-01-09,Applied,67.37017335421565,Career Site
CAND_00737,REQ_BOT_002,2025-08-01,Technical Assessment,76.74988305907054,LinkedIn
CAND_00738,REQ_MFG_003,2025-07-22,Screening,30.752979549045634,Referral
CAND_00739,REQ_BOT_002,2025-09-09,Applied,49.20544893824006,LinkedIn
CAND_00740,REQ_AI_001,2025-08-17,Applied,48.82101084898314,Career Site
CAND_00741,REQ_MFG_003,2025-06-13,Applied,23.2541331620855,Agency
CAND_00742,REQ_MFG_003,2025-08-15,Onsite,22.60331967886521,Agency
CAND_00743,REQ_BOT_002,2025-05-27,Screening,55.10509532949324,Agency
CAND_00744,REQ_MFG_003,2025-01-20,Applied,52.356357952985576,LinkedIn
CAND_00745,REQ_BOT_002,2025-02-16,Applied,28.226247041293284,Referral
CAND_00746,REQ_BOT_002,2025-08-21,Applied,29.807565052482275,LinkedIn
CAND_00747,REQ_BOT_002,2025-11-01,Applied,27.78451632065655,Agency
CAND_00748,REQ_BOT_002,2025-01-14,Screening,48.82101084898314,Career Site
CAND_00749,REQ_AI_001,2025-05-23,Applied,65.19008655624606,Agency
CAND_00750,REQ_BOT_002,2025-01-01,Applied,83.24171834102528,Career Site
CAND_00751,REQ_MFG_003,2026-01-08,Technical Assessment,97.54730283140218,Referral
CAND_00752,REQ_AI_001,2025-02-23,Applied,48.82101084898314,Career Site
CAND_00753,REQ_MFG_003,2026-01-09,Screening,6.669388140544886,LinkedIn
CAND_00754,REQ_AI_001,2025-09-16,Screening,4.809231041203543,LinkedIn
CAND_00755,REQ_BOT_002,2025-05-24,Screening,29.566503927161914,LinkedIn
CAND_00756,REQ_AI_001,2025-01-12,Screening,48.82101084898314,Career Site
CAND_00757,REQ_AI_001,2025-11-26,Screening,52.32130549708749,LinkedIn
CAND_00758,REQ_MFG_003,2025-08-12,Onsite,27.178651608012917,LinkedIn
CAND_00759,REQ_MFG_003,2025-09-29,Screening,39.916679451101956,LinkedIn
CAND_00760,REQ_BOT_002,2025-12-24,Screening,59.85951074046708,Referral
CAND_00761,REQ_AI_001,2025-06-05,Technical Assessment,65.29496581378422,Career Site
CAND_00762,REQ_AI_001,2026-01-08,Screening,48.82101084898314,Career Site
CAND_00763,REQ_AI_001,2025-01-08,Applied,97.7031676545176,Agency
CAND_00764,REQ_BOT_002,2025-05-02,Applied,54.47722269827888,Career Site
CAND_00765,REQ_BOT_002,2025-12-14,Applied,13.56883177922793,Referral
CAND_00766,REQ_BOT_002,2025-06-13,Onsite,89.36352533461337,Career Site
CAND_00767,REQ_BOT_002,2025-03-31,Technical Assessment,7.46384310794288,Referral
CAND_00768,REQ_BOT_002,2025-05-16,Offer,90.77354331775128,Referral
CAND_00769,REQ_MFG_003,2025-07-05,Screening,99.65656562889824,Career Site
CAND_00770,REQ_AI_001,2025-11-12,Screening,70.04317991565038,Agency
CAND_00771,REQ_AI_001,2025-06-27,Applied,77.04472210739898,LinkedIn
CAND_00772,REQ_AI_001,2025-01-28,Screening,48.82101084898314,LinkedIn
CAND_00773,REQ_AI_001,2025-08-08,Screening,94.15768527339338,Career Site
CAND_00774,REQ_AI_001,2025-12-23,Hired,52.97139661083676,Career Site
CAND_00775,REQ_AI_001,2025-02-10,Applied,73.23884465975549,Referral
CAND_00776,REQ_AI_001,2025-08-16,Screening,48.82101084898314,Career Site
CAND_00777,REQ_AI_001,2025-07-11,Screening,48.82101084898314,Referral
CAND_00778,REQ_MFG_003,2025-05-25,Screening,83.32043565966744,Agency
CAND_00779,REQ_AI_001,2025-07-20,Screening,30.301750698203,Career Site
CAND_00780,REQ_MFG_003,2025-07-31,Technical Assessment,96.65475165520824,LinkedIn
CAND_00781,REQ_BOT_002,2025-08-08,Applied,62.81195312435718,LinkedIn
CAND_00782,REQ_AI_001,2025-08-28,Technical Assessment,93.06424763519598,Career Site
CAND_00783,REQ_BOT_002,2026-02-01,Screening,67.61050258143518,Referral
CAND_00784,REQ_BOT_002,2025-02-15,Onsite,30.723896184772048,LinkedIn
CAND_00785,REQ_BOT_002,2025-02-04,Technical Assessment,37.00245241428159,Referral
CAND_00786,REQ_MFG_003,2025-09-10,Applied,55.04717771029405,Career Site
CAND_00787,REQ_BOT_002,2026-01-25,Applied,79.0014841559882,Career Site
CAND_00788,REQ_BOT_002,2025-03-23,Hired,31.798255134033493,LinkedIn
CAND_00789,REQ_BOT_002,2026-01-06,Screening,57.97311661341921,Career Site
CAND_00790,REQ_AI_001,2025-09-13,Offer,34.56249935764015,Agency
CAND_00791,REQ_AI_001,2025-07-16,Applied,81.57694046351071,Agency
CAND_00792,REQ_MFG_003,2025-10-30,Screening,46.672809376795044,LinkedIn
CAND_00793,REQ_MFG_003,2025-01-10,Technical Assessment,7.672282685288523,Agency
CAND_00794,REQ_AI_001,2025-11-08,Offer,16.60525214815364,Referral
CAND_00795,REQ_MFG_003,2025-10-13,Applied,6.110466761963229,LinkedIn
CAND_00796,REQ_AI_001,2025-08-30,Technical Assessment,49.93029460143252,LinkedIn
CAND_00797,REQ_BOT_002,2025-09-08,Screening,10.633729734822717,Referral
CAND_00798,REQ_BOT_002,2025-12-31,Applied,11.413996930963211,Agency
CAND_00799,REQ_MFG_003,2025-01-05,Screening,94.1048260038377,Agency
CAND_00800,REQ_AI_001,2025-04-29,Screening,87.26550721760555,Agency
CAND_00801,REQ_AI_001,2025-10-16,Offer,45.208659681136595,LinkedIn
CAND_00802,REQ_MFG_003,2026-01-09,Screening,98.58053208502058,LinkedIn
CAND_00803,REQ_AI_001,2025-03-06,Applied,0.01865281706631139,Agency
CAND_00804,REQ_BOT_002,2025-05-26,Applied,61.39794562733938,Career Site
CAND_00805,REQ_MFG_003,2025-08-12,Screening,61.642817737187,Agency
CAND_00806,REQ_MFG_003,2025-08-27,Applied,45.74430558698882,Referral
CAND_00807,REQ_AI_001,2025-06-26,Technical Assessment,39.69479729342928,LinkedIn
CAND_00808,REQ_MFG_003,2025-09-24,Applied,48.82101084898314,Referral
CAND_00809,REQ_AI_001,2025-12-07,Offer,41.49604360796805,Referral
CAND_00810,REQ_AI_001,2025-10-09,Hired,73.04924774822994,LinkedIn
CAND_00811,REQ_AI_001,2025-03-04,Screening,13.535543497328407,Career Site
CAND_00812,REQ_AI_001,2025-08-05,Offer,19.763922059113014,Agency
CAND_00813,REQ_AI_001,2025-12-08,Technical Assessment,18.05182283924236,Referral
CAND_00814,REQ_MFG_003,2025-11-11,Screening,26.247058512126454,LinkedIn
CAND_00815,REQ_BOT_002,2025-10-10,Applied,52.52584187815833,Referral
CAND_00816,REQ_BOT_002,2025-06-26,Screening,48.82101084898314,Agency
CAND_00817,REQ_MFG_003,2025-04-08,Screening,48.82101084898314,Career Site
CAND_00818,REQ_MFG_003,2025-04-15,Onsite,29.73615313084723,Career Site
CAND_00819,REQ_BOT_002,2025-04-09,Screening,16.253798746870785,Career Site
CAND_00820,REQ_BOT_002,2026-01-20,Onsite,67.56213095982433,LinkedIn
CAND_00821,REQ_BOT_002,2025-11-07,Screening,3.808630059931928,LinkedIn
CAND_00822,REQ_BOT_002,2025-01-06,Applied,61.996856487416416,Career Site
CAND_00823,REQ_BOT_002,2025-07-16,Hired,48.82101084898314,Agency
CAND_00824,REQ_AI_001,2025-12-17,Screening,21.491653138671918,Agency
CAND_00825,REQ_MFG_003,2025-05-13,Applied,4.196407344363429,LinkedIn
CAND_00826,REQ_AI_001,2025-12-24,Screening,36.36453589194496,Career Site
CAND_00827,REQ_BOT_002,2025-09-16,Applied,9.859423024193648,Agency
CAND_00828,REQ_BOT_002,2025-01-23,Screening,11.647784967333708,Agency
CAND_00829,REQ_BOT_002,2025-02-22,Screening,25.426123144486457,Agency
CAND_00830,REQ_AI_001,2025-06-14,Screening,29.54679246267593,LinkedIn
CAND_00831,REQ_AI_001,2025-07-21,Hired,52.99703410214206,Career Site
CAND_00832,REQ_BOT_002,2025-03-24,Screening,67.83918855030132,Referral
CAND_00833,REQ_AI_001,2025-05-25,Applied,59.277094087018476,Career Site
CAND_00834,REQ_AI_001,2025-03-26,Screening,14.83603372895168,Career Site
CAND_00835,REQ_BOT_002,2025-03-19,Offer,17.208603245262644,LinkedIn
CAND_00836,REQ_AI_001,2026-01-01,Applied,87.87692497929145,Agency
CAND_00837,REQ_MFG_003,2025-01-01,Applied,55.83523150641136,Agency
CAND_00838,REQ_MFG_003,2025-02-20,Applied,86.9937832897689,LinkedIn
CAND_00839,REQ_MFG_003,2025-06-22,Applied,48.82101084898314,LinkedIn
CAND_00840,REQ_MFG_003,2025-07-24,Technical Assessment,61.44000074313239,LinkedIn
CAND_00841,REQ_BOT_002,2025-09-17,Technical Assessment,52.36634160546107,LinkedIn
CAND_00842,REQ_BOT_002,2026-01-04,Applied,31.912348982046257,LinkedIn
CAND_00843,REQ_BOT_002,2025-10-15,Screening,46.991537203359535,Referral
CAND_00844,REQ_MFG_003,2025-02-03,Applied,50.24908768269321,Career Site
CAND_00845,REQ_MFG_003,2025-12-14,Hired,20.07709747566786,Career Site
CAND_00846,REQ_AI_001,2025-04-05,Hired,31.501037237673156,Career Site
CAND_00847,REQ_AI_001,2025-03-13,Applied,79.14097505069756,Agency
CAND_00848,REQ_MFG_003,2025-02-08,Onsite,91.57882394541271,Referral
CAND_00849,REQ_MFG_003,2025-06-03,Technical Assessment,35.97940935452995,Career Site
CAND_00850,REQ_MFG_003,2025-09-07,Applied,30.697228220901817,Agency
CAND_00851,REQ_MFG_003,2025-06-11,Applied,19.519716457188252,Referral
CAND_00852,REQ_AI_001,2025-04-28,Screening,67.84911686505812,Referral
CAND_00853,REQ_MFG_003,2025-09-16,Technical Assessment,32.309970166633725,Agency
CAND_00854,REQ_AI_001,2026-01-14,Hired,98.77495390991885,Referral
CAND_00855,REQ_MFG_003,2025-11-02,Technical Assessment,32.56848020639532,Agency
CAND_00856,REQ_MFG_003,2025-09-25,Onsite,39.413604678262814,Career Site
CAND_00857,REQ_MFG_003,2025-02-23,Screening,60.333419621203475,Agency
CAND_00858,REQ_AI_001,2025-08-24,Technical Assessment,80.1684293191305,Referral
CAND_00859,REQ_AI_001,2026-01-24,Technical Assessment,46.95186653456337,Career Site
CAND_00860,REQ_BOT_002,2025-08-10,Applied,42.26560337889583,Career Site
CAND_00861,REQ_MFG_003,2025-09-08,Screening,99.56378335948082,LinkedIn
CAND_00862,REQ_BOT_002,2025-11-09,Technical Assessment,1.0493641139944443,LinkedIn
CAND_00863,REQ_BOT_002,2025-04-22,Applied,89.50652888512458,Referral
CAND_00864,REQ_AI_001,2025-09-12,Technical Assessment,48.82101084898314,Agency
CAND_00865,REQ_AI_001,2025-10-30,Applied,78.59252762089135,Agency
CAND_00866,REQ_BOT_002,2025-07-26,Screening,61.7931559846298,Referral
CAND_00867,REQ_MFG_003,2025-08-17,Technical Assessment,34.18472854980921,Career Site
CAND_00868,REQ_AI_001,2025-12-07,Applied,87.38749555210184,Referral
CAND_00869,REQ_MFG_003,2026-02-02,Applied,1.2907227980991975,Referral
CAND_00870,REQ_MFG_003,2025-03-07,Screening,22.669065207492366,Career Site
CAND_00871,REQ_BOT_002,2025-03-16,Onsite,56.689279624953606,Agency
CAND_00872,REQ_BOT_002,2025-04-13,Applied,35.1542260049698,Referral
CAND_00873,REQ_BOT_002,2025-07-11,Offer,61.037749531832766,Agency
CAND_00874,REQ_BOT_002,2025-09-09,Applied,2.4110193408666825,Referral
CAND_00875,REQ_AI_001,2025-08-14,Hired,11.645893048171253,Career Site
CAND_00876,REQ_AI_001,2025-10-21,Hired,12.709624021843924,Career Site
CAND_00877,REQ_BOT_002,2025-11-02,Screening,18.928364591600943,LinkedIn
CAND_00878,REQ_AI_001,2025-04-08,Screening,45.93314408005428,Career Site
CAND_00879,REQ_BOT_002,2025-12-04,Screening,75.21286995435712,LinkedIn
CAND_00880,REQ_MFG_003,2025-10-13,Screening,90.5538837928901,Referral
CAND_00881,REQ_MFG_003,2025-12-01,Applied,83.5372530284246,Agency
CAND_00882,REQ_MFG_003,2025-12-13,Applied,19.688787177568358,Career Site
CAND_00883,REQ_BOT_002,2025-11-04,Applied,44.11505522306324,Career Site
CAND_00884,REQ_MFG_003,2025-09-06,Screening,19.9411597758535,Career Site
CAND_00885,REQ_AI_001,2025-06-15,Applied,26.44718166671908,Referral
CAND_00886,REQ_MFG_003,2025-12-01,Screening,50.354698151188614,LinkedIn
CAND_00887,REQ_MFG_003,2025-01-30,Hired,6.810902472352254,Referral
CAND_00888,REQ_MFG_003,2025-09-04,Applied,21.81743295932732,Agency
CAND_00889,REQ_AI_001,2025-04-16,Screening,48.82101084898314,Referral
CAND_00890,REQ_BOT_002,2025-02-20,Screening,46.6116292658489,Agency
CAND_00891,REQ_AI_001,2025-03-22,Technical Assessment,48.82101084898314,Career Site
CAND_00892,REQ_BOT_002,2025-05-13,Offer,1.45671547512789,Agency
CAND_00893,REQ_BOT_002,2025-10-12,Onsite,24.739974705834577,Agency
CAND_00894,REQ_MFG_003,2026-01-23,Hired,86.62924359821812,LinkedIn
CAND_00895,REQ_BOT_002,2025-05-18,Applied,48.82101084898314,Agency
CAND_00896,REQ_AI_001,2025-07-03,Technical Assessment,41.51249395347211,Agency
CAND_00897,REQ_AI_001,2025-11-26,Technical Assessment,1.4330905867001253,Referral
CAND_00898,REQ_BOT_002,2025-09-30,Applied,47.83354816705558,Career Site
CAND_00899,REQ_MFG_003,2025-12-06,Hired,2.1021106726217154,Referral
CAND_00900,REQ_MFG_003,2025-03-10,Applied,81.96095530657999,Referral
CAND_00901,REQ_AI_001,2025-02-03,Screening,82.48537674871037,Career Site
CAND_00902,REQ_MFG_003,2025-09-19,Applied,48.82101084898314,Career Site
CAND_00903,REQ_BOT_002,2025-02-22,Screening,28.33640688911182,Agency
CAND_00904,REQ_BOT_002,2025-07-24,Technical Assessment,48.82101084898314,Agency
CAND_00905,REQ_AI_001,2025-05-06,Screening,54.29981326052693,LinkedIn
CAND_00906,REQ_BOT_002,2025-08-23,Screening,37.380810886700246,Referral
CAND_00907,REQ_AI_001,2025-02-12,Applied,48.82101084898314,Career Site
CAND_00908,REQ_BOT_002,2025-08-28,Technical Assessment,48.82101084898314,Agency
CAND_00909,REQ_AI_001,2026-01-06,Applied,14.296087760075215,Career Site
CAND_00910,REQ_MFG_003,2025-04-21,Screening,74.22935381702628,Agency
CAND_00911,REQ_BOT_002,2025-09-06,Offer,24.4161608716153,LinkedIn
CAND_00912,REQ_BOT_002,2025-05-31,Technical Assessment,59.800911732874965,LinkedIn
CAND_00913,REQ_AI_001,2025-07-02,Screening,38.510260282302966,Career Site
CAND_00914,REQ_AI_001,2025-12-02,Technical Assessment,85.48057787992614,LinkedIn
CAND_00915,REQ_BOT_002,2025-04-05,Technical Assessment,95.24153059966436,Career Site
CAND_00916,REQ_AI_001,2026-01-09,Onsite,88.35647283701904,Agency
CAND_00917,REQ_BOT_002,2026-02-04,Screening,48.82101084898314,Referral
CAND_00918,REQ_MFG_003,2025-01-08,Applied,19.416286904608228,LinkedIn
CAND_00919,REQ_AI_001,2026-01-23,Applied,47.4434893620735,Agency
CAND_00920,REQ_BOT_002,2025-12-26,Applied,0.7334150836180275,Referral
CAND_00921,REQ_MFG_003,2026-01-23,Screening,2.5809392863181735,Referral
CAND_00922,REQ_MFG_003,2025-07-03,Applied,55.329063962300005,Referral
CAND_00923,REQ_BOT_002,2025-10-08,Screening,52.0449404165286,Agency
CAND_00924,REQ_AI_001,2025-07-14,Applied,99.458198903526,Agency
CAND_00925,REQ_BOT_002,2025-12-18,Applied,20.184183536375812,Career Site
CAND_00926,REQ_MFG_003,2025-07-14,Onsite,25.810392916046844,Referral
CAND_00927,REQ_BOT_002,2025-06-04,Screening,11.35406423262867,Referral
CAND_00928,REQ_AI_001,2025-04-03,Applied,91.75430096537447,Referral
CAND_00929,REQ_MFG_003,2025-06-09,Technical Assessment,77.78112444584508,Career Site
CAND_00930,REQ_BOT_002,2025-03-02,Applied,82.23391114568474,Referral
CAND_00931,REQ_AI_001,2025-05-02,Technical Assessment,90.27637879645087,Agency
CAND_00932,REQ_MFG_003,2025-02-20,Technical Assessment,52.48999867258382,Referral
CAND_00933,REQ_AI_001,2025-10-04,Applied,45.11931914507237,LinkedIn
CAND_00934,REQ_MFG_003,2025-01-05,Technical Assessment,33.03914736656165,Agency
CAND_00935,REQ_BOT_002,2025-04-02,Screening,58.92146143478555,Career Site
CAND_00936,REQ_AI_001,2025-06-19,Screening,45.42783967898225,Referral
CAND_00937,REQ_MFG_003,2025-11-13,Applied,45.15655866055751,LinkedIn
CAND_00938,REQ_AI_001,2025-01-22,Applied,93.69278637311389,Career Site
CAND_00939,REQ_AI_001,2025-11-22,Offer,98.40315142791302,Career Site
CAND_00940,REQ_BOT_002,2025-01-01,Applied,48.82101084898314,Agency
CAND_00941,REQ_AI_001,2025-05-13,Screening,75.67580902469282,Career Site
CAND_00942,REQ_MFG_003,2025-08-21,Screening,68.05581617791015,Career Site
CAND_00943,REQ_MFG_003,2025-01-12,Screening,16.607485233351373,Career Site
CAND_00944,REQ_MFG_003,2025-12-12,Applied,5.9105820875654524,Career Site
CAND_00945,REQ_MFG_003,2025-02-15,Applied,69.0726315113263,Referral
CAND_00946,REQ_BOT_002,2025-02-03,Technical Assessment,72.8786222256576,Referral
CAND_00947,REQ_AI_001,2025-03-19,Applied,4.697299109813979,Referral
CAND_00948,REQ_BOT_002,2025-08-06,Applied,92.80517502288481,Referral
CAND_00949,REQ_AI_001,2025-10-28,Applied,9.114063944467754,LinkedIn
CAND_00950,REQ_AI_001,2025-03-14,Screening,28.59005337712024,Referral
CAND_00951,REQ_AI_001,2025-10-09,Onsite,67.23898127987044,Career Site
CAND_00952,REQ_BOT_002,2025-09-06,Applied,16.987259440447634,Referral
CAND_00953,REQ_AI_001,2025-02-16,Applied,48.82101084898314,Referral
CAND_00954,REQ_BOT_002,2025-05-01,Applied,33.11464891641498,Agency
CAND_00955,REQ_MFG_003,2025-08-02,Technical Assessment,76.59715748551791,Career Site
CAND_00956,REQ_MFG_003,2025-08-27,Screening,41.367867898526036,Referral
CAND_00957,REQ_AI_001,2025-02-25,Screening,65.29729219079393,Referral
CAND_00958,REQ_BOT_002,2025-12-16,Technical Assessment,57.961909722813665,Referral
CAND_00959,REQ_MFG_003,2025-04-17,Screening,2.221848202558041,LinkedIn
CAND_00960,REQ_BOT_002,2025-11-15,Onsite,48.82101084898314,Referral
CAND_00961,REQ_BOT_002,2025-02-17,Technical Assessment,48.82101084898314,Agency
CAND_00962,REQ_AI_001,2025-03-02,Applied,96.7802737648485,Career Site
CAND_00963,REQ_MFG_003,2025-12-03,Applied,54.98641783643981,Career Site
CAND_00964,REQ_AI_001,2025-01-26,Applied,96.31590270650665,Referral
CAND_00965,REQ_AI_001,2025-10-19,Applied,11.475359941383545,Referral
CAND_00966,REQ_MFG_003,2025-09-14,Hired,49.04085191855132,Referral
CAND_00967,REQ_MFG_003,2025-01-08,Screening,16.950409186605864,Career Site
CAND_00968,REQ_BOT_002,2025-04-23,Applied,5.097487702244241,Career Site
CAND_00969,REQ_MFG_003,2025-12-21,Technical Assessment,61.75291150623116,LinkedIn
CAND_00970,REQ_BOT_002,2025-09-10,Screening,20.778342096169144,Agency
CAND_00971,REQ_BOT_002,2025-06-29,Applied,58.76970182875459,LinkedIn
CAND_00972,REQ_BOT_002,2025-07-26,Applied,11.236448194898562,Agency
CAND_00973,REQ_MFG_003,2025-10-30,Screening,33.19864714327028,LinkedIn
CAND_00974,REQ_AI_001,2025-05-07,Technical Assessment,78.16325580532471,Career Site
CAND_00975,REQ_BOT_002,2025-02-25,Applied,43.70515218421877,LinkedIn
CAND_00976,REQ_AI_001,2025-08-02,Applied,62.774541489733636,Agency
CAND_00977,REQ_AI_001,2025-01-14,Screening,64.7457940745546,Referral
CAND_00978,REQ_MFG_003,2025-01-28,Applied,84.37550439872936,Agency
CAND_00979,REQ_AI_001,2025-03-19,Screening,32.49227944066413,Referral
CAND_00980,REQ_AI_001,2025-08-04,Screening,68.72955625825176,Career Site
CAND_00981,REQ_MFG_003,2026-01-21,Applied,96.16158070461657,Agency
CAND_00982,REQ_BOT_002,2025-12-31,Offer,73.0243334357868,LinkedIn
CAND_00983,REQ_AI_001,2025-06-03,Screening,48.987047671774455,Agency
CAND_00984,REQ_MFG_003,2025-01-14,Applied,63.07174444919292,Referral
CAND_00985,REQ_AI_001,2025-07-06,Screening,73.96828977631081,Career Site
CAND_00986,REQ_AI_001,2025-11-08,Technical Assessment,61.227576569387246,LinkedIn
CAND_00987,REQ_BOT_002,2026-01-06,Technical Assessment,1.6675813489839153,Agency
CAND_00988,REQ_AI_001,2025-01-07,Applied,19.477349768722586,Referral
CAND_00989,REQ_MFG_003,2025-01-03,Hired,81.0468217215466,LinkedIn
CAND_00990,REQ_AI_001,2025-04-21,Screening,27.26506473124847,Career Site
CAND_00991,REQ_BOT_002,2025-08-26,Applied,73.1562119561134,LinkedIn
CAND_00992,REQ_BOT_002,2025-12-29,Applied,37.21202152416987,Career Site
CAND_00993,REQ_MFG_003,2025-08-27,Applied,52.188432815794314,LinkedIn
CAND_00994,REQ_BOT_002,2025-10-01,Technical Assessment,6.79732998194037,Agency
CAND_00995,REQ_AI_001,2025-10-21,Applied,18.122556104970954,Referral
CAND_00996,REQ_BOT_002,2025-08-15,Applied,48.82101084898314,Agency
CAND_00997,REQ_MFG_003,2026-01-06,Onsite,89.0138053446914,Agency
CAND_00998,REQ_BOT_002,2025-01-15,Applied,65.22751108990502,Career Site
CAND_00999,REQ_BOT_002,2025-07-11,Applied,48.82101084898314,Career Site
CAND_01000,REQ_BOT_002,2025-04-29,Applied,67.57612928952238,Career Site
CAND_01001,REQ_MFG_003,2025-01-28,Applied,61.8610289093939,Agency
CAND_01002,REQ_BOT_002,2025-07-21,Applied,56.85522556046121,LinkedIn
CAND_01003,REQ_BOT_002,2025-02-08,Screening,5.917707186354182,LinkedIn
CAND_01004,REQ_AI_001,2025-09-30,Applied,63.280261066150686,Agency
CAND_01005,REQ_MFG_003,2025-08-19,Applied,76.89200445711684,Agency
CAND_01006,REQ_BOT_002,2025-03-27,Technical Assessment,99.40816546455756,Referral
CAND_01007,REQ_MFG_003,2025-05-06,Screening,48.82101084898314,Career Site
CAND_01008,REQ_BOT_002,2025-10-27,Screening,73.01734533106766,Career Site
CAND_01009,REQ_BOT_002,2025-01-25,Screening,57.17893159359805,Agency
CAND_01010,REQ_BOT_002,2025-05-25,Applied,43.40521760809567,Agency
CAND_01011,REQ_AI_001,2025-01-13,Screening,12.757017457137088,LinkedIn
CAND_01012,REQ_AI_001,2025-07-31,Screening,40.908514863487625,Agency
